Name;URL;Primary Language;Created At;Repository Age;Amount of stars;Total amount of release(s);Total Source LOC;Total Line LOC;Total Blank LOC;Total Comments LOC;CBO;DIT;WMC;LOC
ArthurHub/Android-Image-Cropper;https://github.com/ArthurHub/Android-Image-Cropper;Java;15/01/2015 10:49;6;5677;32;105122186;118949064;12225460;2878185;4.0;1.0;4.5;21.0
Graylog2/graylog2-server;https://github.com/Graylog2/graylog2-server;Java;17/05/2010 21:27;10;5653;28;105643046;119549489;12302133;2880028;6.0;1.0;4.0;15.0
Devlight/InfiniteCycleViewPager;https://github.com/Devlight/InfiniteCycleViewPager;Java;22/08/2016 08:04;4;5652;2;105648760;119556389;12303067;2880301;3.0;2.0;2.0;12.0
weibocom/motan;https://github.com/weibocom/motan;Java;20/04/2016 10:56;4;5649;16;105805149;119733235;12322310;2882682;4.0;1.0;4.0;21.0
nhaarman/ListViewAnimations;https://github.com/nhaarman/ListViewAnimations;Java;19/03/2013 11:59;7;5647;14;105817945;119748809;12324640;2883230;5.0;2.0;3.0;17.0
prolificinteractive/material-calendarview;https://github.com/prolificinteractive/material-calendarview;Java;09/02/2015 22:31;6;5642;22;105825892;119758597;12326187;2883635;4.0;1.0;3.0;15.0
daimajia/AndroidImageSlider;https://github.com/daimajia/AndroidImageSlider;Java;02/06/2014 06:04;6;5638;5;105831960;119765952;12327186;2883966;2.0;1.0;3.0;11.0
SonarSource/sonarqube;https://github.com/SonarSource/sonarqube;Java;05/01/2011 11:05;10;5607;7;106925903;121012590;12472543;2891709;5.0;1.0;4.0;22.0
zo0r/react-native-push-notification;https://github.com/zo0r/react-native-push-notification;Java;14/12/2015 19:53;5;5592;26;106933633;121022206;12473938;2892311;4.0;1.0;3.0;16.5
ityouknow/spring-cloud-examples;https://github.com/ityouknow/spring-cloud-examples;Java;28/04/2017 08:48;3;5573;0;106938860;121028712;12474996;2892551;4.0;1.0;1.0;5.0
amlcurran/ShowcaseView;https://github.com/amlcurran/ShowcaseView;Java;14/08/2012 19:07;8;5555;13;106943792;121034839;12475910;2892881;5.0;1.0;3.0;17.0
react-native-video/react-native-video;https://github.com/react-native-video/react-native-video;Java;31/03/2015 05:08;5;5553;5;107034962;121144853;12493583;2893904;3.0;1.0;3.0;16.5
JakeWharton/DiskLruCache;https://github.com/JakeWharton/DiskLruCache;Java;05/01/2012 00:36;9;5548;0;107037929;121148470;12494036;2894118;2.5;1.0;11.0;43.0
emilsjolander/StickyListHeaders;https://github.com/emilsjolander/StickyListHeaders;Java;11/03/2012 18:29;9;5512;16;107041986;121153585;12494824;2894404;3.0;1.0;3.0;10.0
google/error-prone;https://github.com/google/error-prone;Java;21/08/2014 23:26;6;5507;9;107287976;121427320;12521561;2895236;4.0;1.0;2.0;11.0
dmytrodanylyk/circular-progress-button;https://github.com/dmytrodanylyk/circular-progress-button;Java;07/06/2014 12:58;6;5495;0;107290336;121430503;12522100;2895549;2.0;1.0;3.0;13.0
hongyangAndroid/FlowLayout;https://github.com/hongyangAndroid/FlowLayout;Java;28/08/2015 09:32;5;5490;0;107292959;121433820;12522541;2895814;3.0;1.0;1.0;7.0
lets-blade/blade;https://github.com/lets-blade/blade;Java;10/06/2015 03:35;5;5481;9;107319182;121464924;12527080;2896271;3.0;1.0;4.0;19.0
facebookarchive/rebound;https://github.com/facebookarchive/rebound;Java;11/10/2013 01:12;7;5467;10;107325992;121473104;12528182;2896565;2.0;1.0;3.0;13.0
sockeqwe/mosby;https://github.com/sockeqwe/mosby;Java;25/03/2015 00:59;5;5461;15;107362027;121516849;12535105;2897600;3.0;1.0;3.0;12.0
alibaba/freeline;https://github.com/alibaba/freeline;Java;03/08/2016 17:22;4;5433;22;107377091;121535916;12538171;2898609;2.0;1.0;3.0;16.0
sohutv/cachecloud;https://github.com/sohutv/cachecloud;Java;26/01/2016 05:46;5;5429;4;107622598;121819514;12575501;2903804;2.0;1.0;3.0;11.0
real-logic/aeron;https://github.com/real-logic/aeron;Java;07/02/2014 17:16;7;5413;72;107879877;122129881;12620195;2914051;4.0;1.0;6.0;37.0
wasabeef/richeditor-android;https://github.com/wasabeef/richeditor-android;Java;30/03/2015 16:19;5;5413;0;107882971;122133796;12620768;2914330;2.0;1.0;1.0;5.0
knightliao/disconf;https://github.com/knightliao/disconf;Java;30/05/2014 09:39;6;5407;12;107974593;122245481;12639852;2916863;3.0;1.0;4.0;18.0
joelittlejohn/jsonschema2pojo;https://github.com/joelittlejohn/jsonschema2pojo;Java;22/06/2013 22:28;7;5403;57;108007391;122285777;12646844;2917748;5.0;1.0;5.0;28.0
jgilfelt/SystemBarTint;https://github.com/jgilfelt/SystemBarTint;Java;17/11/2013 12:35;7;5397;3;108009504;122288584;12647278;2918021;7.0;2.0;4.0;41.0
li-xiaojun/XPopup;https://github.com/li-xiaojun/XPopup;Java;07/12/2018 06:16;2;5391;118;108023431;122304582;12649074;2918319;3.0;1.0;2.0;11.0
yarolegovich/DiscreteScrollView;https://github.com/yarolegovich/DiscreteScrollView;Java;03/03/2017 23:38;4;5385;2;108028689;122311268;12650255;2918603;2.0;1.0;2.0;11.0
evant/gradle-retrolambda;https://github.com/evant/gradle-retrolambda;Java;05/08/2013 02:09;7;5384;37;108033113;122316763;12651064;2918874;3.0;1.0;2.0;13.0
jpush/aurora-imui;https://github.com/jpush/aurora-imui;Java;13/12/2016 05:24;4;5383;42;108097514;122391317;12660007;2920458;2.5;1.0;3.0;13.0
evernote/android-job;https://github.com/evernote/android-job;Java;20/08/2015 19:36;5;5379;31;108113801;122411049;12663168;2921009;4.0;1.0;4.0;19.0
sshahine/JFoenix;https://github.com/sshahine/JFoenix;Java;08/09/2015 14:04;5;5378;0;108154032;122457483;12669092;2922060;4.0;1.0;3.0;21.0
dm77/barcodescanner;https://github.com/dm77/barcodescanner;Java;24/02/2014 21:14;7;5362;6;108158751;122463240;12669900;2922336;2.0;1.0;2.0;10.0
k0shk0sh/FastHub;https://github.com/k0shk0sh/FastHub;Java;18/02/2017 17:53;4;5346;63;108297246;122618316;12684260;2923918;6.0;1.0;4.0;14.0
yuanguangxin/LeetCode;https://github.com/yuanguangxin/LeetCode;Java;11/01/2020 01:02;1;5346;0;108302019;122624519;12685281;2924332;1.0;1.0;5.0;20.0
febsteam/FEBS-Shiro;https://github.com/febsteam/FEBS-Shiro;Java;20/03/2018 02:17;2;5342;0;108334215;122660706;12688972;2925346;4.5;1.0;3.0;13.5
liyifeng1994/ssm;https://github.com/liyifeng1994/ssm;Java;18/06/2016 17:58;4;5326;0;108335545;122662485;12689242;2925536;2.0;1.0;3.0;16.0
facebook/facebook-android-sdk;https://github.com/facebook/facebook-android-sdk;Java;10/05/2010 17:17;10;5324;35;108426345;122766857;12701839;2926563;3.0;1.0;3.0;14.0
ionic-team/capacitor;https://github.com/ionic-team/capacitor;Java;18/11/2017 21:38;3;5304;49;108454358;122800669;12706713;2928018;3.0;1.0;7.5;33.0
lucasr/twoway-view;https://github.com/lucasr/twoway-view;Java;18/01/2013 20:55;8;5279;0;108459379;122807033;12707857;2928258;4.0;1.0;6.0;30.0
apache/tomcat;https://github.com/apache/tomcat;Java;01/10/2011 07:00;9;5245;0;109116578;123585088;12816276;2944183;3.0;1.0;5.0;23.0
XRecyclerView/XRecyclerView;https://github.com/XRecyclerView/XRecyclerView;Java;18/11/2015 08:14;5;5241;0;109123356;123593206;12817364;2944455;2.0;1.0;2.0;9.0
rest-assured/rest-assured;https://github.com/rest-assured/rest-assured;Java;21/10/2010 08:35;10;5235;0;109207305;123689156;12828770;2945701;5.0;1.0;3.0;12.0
react-native-svg/react-native-svg;https://github.com/react-native-svg/react-native-svg;Java;17/01/2016 14:29;5;5228;73;109258057;123745695;12833823;2946620;4.0;2.0;6.0;23.0
rabbitmq/rabbitmq-tutorials;https://github.com/rabbitmq/rabbitmq-tutorials;Java;21/09/2010 11:41;10;5222;0;109286724;123780809;12839155;2947750;5.0;1.0;3.0;25.0
yixia/VitamioBundle;https://github.com/yixia/VitamioBundle;Java;19/10/2012 08:40;8;5219;0;109295702;123791247;12840368;2948078;3.0;1.0;4.0;21.0
square/otto;https://github.com/square/otto;Java;27/06/2012 19:06;8;5214;0;109299888;123796387;12841126;2948327;1.0;1.0;1.0;8.0
lightbend/config;https://github.com/lightbend/config;Java;06/12/2011 08:02;9;5213;0;109329240;123832277;12846097;2950671;3.0;1.0;5.0;17.0
commonsguy/cw-omnibus;https://github.com/commonsguy/cw-omnibus;Java;12/03/2012 14:12;9;5204;36;109656203;124216235;12888492;2966730;3.0;1.0;3.0;17.0
robolectric/robolectric;https://github.com/robolectric/robolectric;Java;28/08/2010 00:28;10;5203;71;109876842;124474273;12925404;2969009;4.0;1.0;3.0;14.0
apache/incubator-dolphinscheduler;https://github.com/apache/incubator-dolphinscheduler;Java;01/03/2019 16:39;2;5201;15;110126686;124763857;12962094;2972681;4.0;1.0;5.0;28.0
haifengl/smile;https://github.com/haifengl/smile;Java;20/11/2014 16:28;6;5189;22;118563916;133233414;12992477;3011856;5.0;1.0;9.0;39.0
mrniko/netty-socketio;https://github.com/mrniko/netty-socketio;Java;12/01/2012 11:43;9;5188;3;118573807;133245362;12994321;3012097;3.0;1.0;4.0;15.0
amitshekhariitbhu/Fast-Android-Networking;https://github.com/amitshekhariitbhu/Fast-Android-Networking;Java;21/03/2016 18:35;4;5187;8;118597352;133273729;12998762;3012502;2.0;1.0;2.0;11.0
apache/zeppelin;https://github.com/apache/zeppelin;Java;25/03/2015 07:00;5;5176;0;118990141;133722725;13049158;3019678;3.0;1.0;5.0;29.0
Clans/FloatingActionButton;https://github.com/Clans/FloatingActionButton;Java;21/03/2015 12:36;5;5171;14;118994652;133728311;13049970;3019978;2.0;1.0;2.0;10.0
ximsfei/Android-skin-support;https://github.com/ximsfei/Android-skin-support;Java;12/01/2017 15:03;4;5162;0;119028976;133768770;13055545;3021034;5.0;1.0;6.0;25.0
Tencent/Shadow;https://github.com/Tencent/Shadow;Java;13/06/2019 10:50;1;5156;1;119079553;133829566;13064330;3022522;3.0;1.0;2.0;11.5
cryptomator/cryptomator;https://github.com/cryptomator/cryptomator;Java;02/02/2014 00:43;7;5153;102;119111278;133867886;13068877;3024699;7.0;1.0;4.0;23.0
scribejava/scribejava;https://github.com/scribejava/scribejava;Java;05/09/2010 19:11;10;5148;4;119130108;133890717;13072677;3024977;3.0;1.0;2.0;17.0
hanks-zyh/HTextView;https://github.com/hanks-zyh/HTextView;Java;19/12/2015 16:34;5;5131;0;119135515;133897780;13073885;3025446;2.0;1.0;3.0;12.0
thinkaurelius/titan;https://github.com/thinkaurelius/titan;Java;25/02/2012 22:53;9;5129;0;119474416;134291541;13111503;3045453;4.0;1.0;4.0;14.0
Yalantis/Side-Menu.Android;https://github.com/Yalantis/Side-Menu.Android;Java;13/01/2015 11:11;6;5115;2;119476056;134293776;13111853;3045708;2.0;1.0;3.0;8.5
google/grafika;https://github.com/google/grafika;Java;19/12/2013 18:36;7;5098;1;119491259;134311360;13114036;3045942;5.0;2.0;9.0;60.0
motianhuo/wechat;https://github.com/motianhuo/wechat;Java;25/05/2015 02:33;5;5093;0;119604439;134438579;13127804;3047353;3.0;1.0;3.0;20.0
MindorksOpenSource/from-java-to-kotlin;https://github.com/MindorksOpenSource/from-java-to-kotlin;Java;21/05/2017 11:56;3;5066;0;119606886;134442137;13128586;3047664;0.5;1.0;7.0;18.5
h6ah4i/android-advancedrecyclerview;https://github.com/h6ah4i/android-advancedrecyclerview;Java;24/01/2015 16:14;6;5066;1;119646281;134489628;13136192;3049000;4.0;2.0;4.0;17.0
apache/jmeter;https://github.com/apache/jmeter;Java;26/05/2010 23:38;10;5053;0;120059450;134952716;13178874;3058316;4.0;2.0;7.0;34.0
springfox/springfox;https://github.com/springfox/springfox;Java;06/05/2012 06:38;8;5049;12;120198930;135110368;13195012;3059933;3.0;1.0;4.0;16.0
frogermcs/InstaMaterial;https://github.com/frogermcs/InstaMaterial;Java;10/11/2014 18:56;6;5037;1;120203671;135116213;13195875;3060199;2.0;1.0;1.0;7.0
xxv/android-lifecycle;https://github.com/xxv/android-lifecycle;Java;18/04/2014 14:26;6;5029;0;120213633;135126592;13196112;3060494;7.5;2.0;20.0;104.0
wuhaoyu1990/MagicCamera;https://github.com/wuhaoyu1990/MagicCamera;Java;08/01/2016 11:36;5;5007;0;120236950;135154267;13200039;3060966;3.0;1.0;4.0;25.0
Alluxio/alluxio;https://github.com/Alluxio/alluxio;Java;21/12/2012 17:43;8;4997;42;120741125;135722476;13255324;3070597;5.0;1.0;6.0;29.0
CameraKit/camerakit-android;https://github.com/CameraKit/camerakit-android;Java;27/11/2016 19:29;4;4997;17;120754169;135739825;13258225;3072302;2.0;1.0;2.0;10.0
apache/dubbo-spring-boot-project;https://github.com/apache/dubbo-spring-boot-project;Java;18/01/2018 12:10;3;4991;13;120764460;135752789;13260490;3072737;5.0;1.0;2.0;11.0
gzu-liyujiang/AndroidPicker;https://github.com/gzu-liyujiang/AndroidPicker;Java;21/10/2015 14:21;5;4991;28;120792158;135782443;13262183;3073073;2.0;1.0;2.0;8.0
KeepSafe/TapTargetView;https://github.com/KeepSafe/TapTargetView;Java;11/09/2016 09:07;4;4989;22;120795416;135786541;13262790;3073332;2.0;1.0;3.0;15.0
yanzhenjie/SwipeRecyclerView;https://github.com/yanzhenjie/SwipeRecyclerView;Java;03/08/2016 15:43;4;4988;0;120815161;135809862;13266136;3073633;3.0;1.0;3.0;18.0
alibaba/UltraViewPager;https://github.com/alibaba/UltraViewPager;Java;29/03/2017 13:31;3;4987;10;120819828;135815682;13266921;3074026;2.0;1.0;3.5;13.5
Trinea/android-common;https://github.com/Trinea/android-common;Java;19/06/2012 07:49;8;4981;1;120832925;135830608;13268491;3074882;3.0;1.0;7.0;22.0
changmingxie/tcc-transaction;https://github.com/changmingxie/tcc-transaction;Java;05/12/2015 04:27;5;4971;0;120872713;135877211;13275072;3076631;3.0;1.0;4.0;14.0
wequick/Small;https://github.com/wequick/Small;Java;27/11/2015 11:37;5;4962;25;120911000;135922026;13280373;3078577;2.0;1.0;1.0;6.0
bytedeco/javacv;https://github.com/bytedeco/javacv;Java;21/04/2014 13:50;6;4944;6;120962827;135977939;13284212;3079084;4.0;1.0;9.0;47.0
traex/RippleEffect;https://github.com/traex/RippleEffect;Java;14/10/2014 13:32;6;4942;0;120964719;135980442;13284563;3079357;2.0;1.0;1.0;5.0
Vedenin/useful-java-links;https://github.com/Vedenin/useful-java-links;Java;13/02/2016 13:14;5;4924;0;120986161;136006049;13288117;3080495;2.0;1.0;2.0;15.0
careercup/ctci;https://github.com/careercup/ctci;Java;21/03/2013 23:01;7;4912;0;121036308;136065189;13295708;3081806;2.0;1.0;7.0;28.0
h6ah4i/android-advancedrecyclerview;https://github.com/h6ah4i/android-advancedrecyclerview;Java;24/01/2015 16:14;6;5066;1;39395;47491;7606;1336;4.0;2.0;4.0;17.0
apache/jmeter;https://github.com/apache/jmeter;Java;26/05/2010 23:38;10;5054;0;452564;510579;50288;10652;4.0;2.0;7.0;34.0
springfox/springfox;https://github.com/springfox/springfox;Java;06/05/2012 06:38;8;5050;12;592044;668231;66426;12269;3.0;1.0;4.0;16.0
frogermcs/InstaMaterial;https://github.com/frogermcs/InstaMaterial;Java;10/11/2014 18:56;6;5036;1;596785;674076;67289;12535;2.0;1.0;1.0;7.0
xxv/android-lifecycle;https://github.com/xxv/android-lifecycle;Java;18/04/2014 14:26;6;5033;0;606747;684455;67526;12830;7.5;2.0;20.0;104.0
wuhaoyu1990/MagicCamera;https://github.com/wuhaoyu1990/MagicCamera;Java;08/01/2016 11:36;5;5008;0;630064;712130;71453;13302;3.0;1.0;4.0;25.0
Alluxio/alluxio;https://github.com/Alluxio/alluxio;Java;21/12/2012 17:43;8;4998;42;1134248;1280348;126738;22933;5.0;1.0;6.0;29.0
CameraKit/camerakit-android;https://github.com/CameraKit/camerakit-android;Java;27/11/2016 19:29;4;4998;17;1147292;1297697;129639;24638;2.0;1.0;2.0;10.0
apache/dubbo-spring-boot-project;https://github.com/apache/dubbo-spring-boot-project;Java;18/01/2018 12:10;3;4992;13;1157583;1310661;131904;25073;5.0;1.0;2.0;11.0
gzu-liyujiang/AndroidPicker;https://github.com/gzu-liyujiang/AndroidPicker;Java;21/10/2015 14:21;5;4991;28;1185281;1340315;133597;25409;2.0;1.0;2.0;8.0
KeepSafe/TapTargetView;https://github.com/KeepSafe/TapTargetView;Java;11/09/2016 09:07;4;4991;22;1188539;1344413;134204;25668;2.0;1.0;3.0;15.0
yanzhenjie/SwipeRecyclerView;https://github.com/yanzhenjie/SwipeRecyclerView;Java;03/08/2016 15:43;4;4988;0;1208284;1367734;137550;25969;3.0;1.0;3.0;18.0
alibaba/UltraViewPager;https://github.com/alibaba/UltraViewPager;Java;29/03/2017 13:31;3;4987;10;1212951;1373554;138335;26362;2.0;1.0;3.5;13.5
Trinea/android-common;https://github.com/Trinea/android-common;Java;19/06/2012 07:49;8;4981;1;1226048;1388480;139905;27218;3.0;1.0;7.0;22.0
changmingxie/tcc-transaction;https://github.com/changmingxie/tcc-transaction;Java;05/12/2015 04:27;5;4973;0;1265836;1435083;146486;28967;3.0;1.0;4.0;14.0
wequick/Small;https://github.com/wequick/Small;Java;27/11/2015 11:37;5;4961;25;1304123;1479898;151787;30913;2.0;1.0;1.0;6.0
bytedeco/javacv;https://github.com/bytedeco/javacv;Java;21/04/2014 13:50;6;4946;6;1355950;1535811;155626;31420;4.0;1.0;9.0;47.0
traex/RippleEffect;https://github.com/traex/RippleEffect;Java;14/10/2014 13:32;6;4942;0;1357842;1538314;155977;31693;2.0;1.0;1.0;5.0
Vedenin/useful-java-links;https://github.com/Vedenin/useful-java-links;Java;13/02/2016 13:14;5;4924;0;1379284;1563921;159531;32831;2.0;1.0;2.0;15.0
wxiaoqi/Spring-Cloud-Platform;https://github.com/wxiaoqi/Spring-Cloud-Platform;Java;25/05/2017 10:35;3;4914;3;1944971;2273730;303263;33316;3.0;1.0;4.0;17.0
careercup/ctci;https://github.com/careercup/ctci;Java;21/03/2013 23:01;7;4913;0;1995118;2332870;310854;34627;2.0;1.0;7.0;28.0
Karumi/Dexter;https://github.com/Karumi/Dexter;Java;17/11/2015 13:14;5;4906;32;1999910;2338747;311718;34871;3.0;1.0;3.0;12.0
spring-projects/spring-mvc-showcase;https://github.com/spring-projects/spring-mvc-showcase;Java;03/06/2011 15:36;9;4903;0;2013668;2355493;314528;35156;5.0;1.0;4.0;18.0
amitshekhariitbhu/RxJava2-Android-Samples;https://github.com/amitshekhariitbhu/RxJava2-Android-Samples;Java;27/08/2016 08:21;4;4896;0;2019268;2362570;315754;35420;2.0;1.0;3.0;15.0
orhanobut/dialogplus;https://github.com/orhanobut/dialogplus;Java;12/12/2014 09:24;6;4878;9;2023111;2367413;316523;35665;3.0;1.0;2.0;8.0
Devlight/NavigationTabBar;https://github.com/Devlight/NavigationTabBar;Java;29/03/2016 08:59;4;4848;13;2027743;2373120;317354;35947;2.0;1.0;2.0;10.0
TommyLemon/Android-ZBLibrary;https://github.com/TommyLemon/Android-ZBLibrary;Java;20/08/2015 16:03;5;4845;25;2056149;2409675;325226;36406;3.0;1.0;3.0;15.0
claritylab/lucida;https://github.com/claritylab/lucida;Java;13/05/2014 17:12;6;4843;0;3432804;4122831;451075;309361;4.0;1.0;9.0;39.0
JesusFreke/smali;https://github.com/JesusFreke/smali;Java;23/09/2012 19:51;8;4839;1;3658460;4362690;464547;310059;4.0;1.0;4.0;17.0
yipianfengye/android-zxingLibrary;https://github.com/yipianfengye/android-zxingLibrary;Java;26/07/2016 08:00;4;4817;0;3663232;4368518;465352;310360;3.0;1.0;2.0;15.5
graphql-java/graphql-java;https://github.com/graphql-java/graphql-java;Java;06/07/2015 06:52;5;4810;34;3828582;4570015;487785;324625;6.0;1.0;5.0;25.0
wasabeef/Blurry;https://github.com/wasabeef/Blurry;Java;23/07/2015 14:12;5;4808;0;3830492;4572588;488186;324914;3.5;1.0;2.5;14.0
andkulikov/Transitions-Everywhere;https://github.com/andkulikov/Transitions-Everywhere;Java;15/10/2014 03:37;6;4802;23;3845870;4589937;489974;325413;5.0;1.0;3.0;13.0
etsy/AndroidStaggeredGrid;https://github.com/etsy/AndroidStaggeredGrid;Java;09/12/2013 19:43;7;4801;7;3851234;4596577;491034;325673;3.0;1.5;5.5;27.5
527515025/springBoot;https://github.com/527515025/springBoot;Java;07/11/2016 02:13;4;4797;0;3878913;4630884;496737;326947;4.0;1.0;3.0;13.0
Ramotion/folding-cell-android;https://github.com/Ramotion/folding-cell-android;Java;01/04/2016 11:38;4;4795;0;3881596;4634344;497233;327254;2.0;1.0;1.0;10.0
micronaut-projects/micronaut-core;https://github.com/micronaut-projects/micronaut-core;Java;07/03/2018 12:05;3;4792;71;4212634;5031502;550414;340935;4.0;1.0;3.0;13.0
kekingcn/kkFileView;https://github.com/kekingcn/kkFileView;Java;12/12/2017 11:41;3;4789;6;5015594;5981945;633223;505666;4.0;1.0;6.0;35.0
pentaho/pentaho-kettle;https://github.com/pentaho/pentaho-kettle;Java;08/10/2013 18:27;7;4785;1;6878018;8038598;814257;524938;2.0;1.0;2.0;10.0
gabrielemariotti/cardslib;https://github.com/gabrielemariotti/cardslib;Java;20/09/2013 21:57;7;4749;27;6952238;8128456;829506;526348;4.0;1.0;3.0;13.0
saiwu-bigkoo/Android-ConvenientBanner;https://github.com/saiwu-bigkoo/Android-ConvenientBanner;Java;23/12/2014 06:12;6;4733;0;6954573;8131424;829892;526614;3.0;1.0;3.0;15.0
pardom-zz/ActiveAndroid;https://github.com/pardom-zz/ActiveAndroid;Java;15/11/2012 18:10;8;4730;0;6960170;8138545;831171;526868;3.0;2.0;6.0;22.0
spring-projects/spring-petclinic;https://github.com/spring-projects/spring-petclinic;Java;09/01/2013 09:05;8;4725;0;6974398;8153827;831954;527158;5.0;1.0;3.0;12.5
google/cameraview;https://github.com/google/cameraview;Java;04/08/2016 05:22;4;4704;0;6979654;8160091;832742;527421;3.0;1.0;3.0;13.0
crazycodeboy/react-native-splash-screen;https://github.com/crazycodeboy/react-native-splash-screen;Java;14/09/2016 10:43;4;4700;11;6989342;8171961;834140;527801;2.5;1.0;3.0;12.5
rubensousa/GravitySnapHelper;https://github.com/rubensousa/GravitySnapHelper;Java;31/08/2016 07:25;4;4688;13;6992279;8175631;834631;528096;4.5;1.5;3.5;13.5
testcontainers/testcontainers-java;https://github.com/testcontainers/testcontainers-java;Java;12/04/2015 12:44;5;4680;49;7030573;8224785;843587;530304;5.0;1.0;3.0;16.0
square/sqlbrite;https://github.com/square/sqlbrite;Java;19/02/2015 04:38;6;4670;9;7036910;8232472;844641;530685;2.0;1.0;2.0;9.0
journeyapps/zxing-android-embedded;https://github.com/journeyapps/zxing-android-embedded;Java;28/11/2012 16:36;8;4662;6;7046347;8243956;846407;531080;4.0;1.0;6.0;27.0
languagetool-org/languagetool;https://github.com/languagetool-org/languagetool;Java;08/08/2013 16:37;7;4658;0;11281211;12542569;889600;578210;4.0;1.0;4.0;25.0
apache/beam;https://github.com/apache/beam;Java;02/02/2016 08:00;5;4651;11;12940451;14474475;1080423;660500;6.0;1.0;3.0;16.0
h2pl/Java-Tutorial;https://github.com/h2pl/Java-Tutorial;Java;01/05/2018 15:57;2;4649;0;13001106;14572212;1113677;667951;0.0;1.0;0.5;4.0
mcxiaoke/packer-ng-plugin;https://github.com/mcxiaoke/packer-ng-plugin;Java;24/11/2015 04:08;5;4633;1;13006588;14579409;1114859;668537;2.0;1.0;6.0;29.0
mybatis/generator;https://github.com/mybatis/generator;Java;10/02/2013 11:14;8;4627;9;13130864;14725410;1135684;669589;5.0;2.0;5.0;27.0
socketio/socket.io-client-java;https://github.com/socketio/socket.io-client-java;Java;28/04/2013 17:04;7;4620;2;13136642;14732571;1136829;669865;1.0;1.0;1.0;7.0
DingMouRen/LayoutManagerGroup;https://github.com/DingMouRen/LayoutManagerGroup;Java;28/04/2018 11:47;2;4610;0;13141838;14738869;1137682;670151;3.0;2.0;3.0;15.0
hongyangAndroid/baseAdapter;https://github.com/hongyangAndroid/baseAdapter;Java;03/08/2015 02:55;5;4606;0;13145388;14743430;1138397;670455;3.0;1.0;3.0;12.0
JodaOrg/joda-time;https://github.com/JodaOrg/joda-time;Java;16/05/2011 16:49;9;4599;32;13291120;14920865;1157475;683984;6.0;2.0;14.0;56.0
go-lang-plugin-org/go-lang-idea-plugin;https://github.com/go-lang-plugin-org/go-lang-idea-plugin;Java;29/08/2010 08:20;10;4587;21;13428061;15073330;1172353;685348;6.0;2.0;5.0;18.0
chentao0707/SimplifyReader;https://github.com/chentao0707/SimplifyReader;Java;17/08/2015 08:22;5;4575;0;13490045;15144689;1181395;686192;2.0;1.0;3.0;13.0
danielzeller/Depth-LIB-Android-;https://github.com/danielzeller/Depth-LIB-Android-;Java;27/04/2016 09:37;4;4571;0;13495503;15151557;1182556;686472;2.0;1.0;2.0;6.0
intuit/karate;https://github.com/intuit/karate;Java;07/02/2017 15:59;4;4562;35;13567218;15239893;1194706;692082;4.0;1.0;3.5;17.0
ZXZxin/ZXBlog;https://github.com/ZXZxin/ZXBlog;Java;02/02/2019 06:36;2;4561;0;13654121;15356949;1219287;698734;1.0;1.0;1.0;8.0
danikula/AndroidVideoCache;https://github.com/danikula/AndroidVideoCache;Java;01/04/2015 11:25;5;4558;20;13659391;15363460;1220310;698983;3.0;1.0;4.0;18.0
hibernate/hibernate-orm;https://github.com/hibernate/hibernate-orm;Java;04/10/2010 16:15;10;4553;16;14728882;16621642;1405506;705615;5.0;1.0;4.0;20.0
wdullaer/MaterialDateTimePicker;https://github.com/wdullaer/MaterialDateTimePicker;Java;03/01/2015 19:41;6;4537;54;14744767;16640493;1408131;706027;5.0;1.0;7.0;31.0
SplashCodes/JAViewer;https://github.com/SplashCodes/JAViewer;Java;21/05/2016 08:47;4;4536;10;14755094;16652773;1409851;706332;4.0;1.0;2.0;15.0
JakeWharton/NineOldAndroids;https://github.com/JakeWharton/NineOldAndroids;Java;08/12/2011 19:46;9;4522;0;14767078;16666360;1411254;706620;2.0;1.0;2.0;11.0
MinecraftForge/MinecraftForge;https://github.com/MinecraftForge/MinecraftForge;Java;30/01/2012 01:35;9;4514;0;14895761;16809801;1425266;707930;5.0;1.0;4.0;19.0
jdamcd/android-crop;https://github.com/jdamcd/android-crop;Java;13/03/2014 10:24;7;4491;6;14898657;16813530;1425888;708158;1.0;1.0;2.0;10.0
facebook/shimmer-android;https://github.com/facebook/shimmer-android;Java;27/02/2015 22:25;6;4488;5;14900895;16816323;1426227;708386;9.0;2.0;12.0;115.0
Flipboard/bottomsheet;https://github.com/Flipboard/bottomsheet;Java;23/04/2015 17:37;5;4484;10;14905126;16821519;1426939;708689;3.0;1.0;1.0;7.0
junit-team/junit5;https://github.com/junit-team/junit5;Java;11/01/2015 19:06;6;4483;49;15037652;16979541;1451730;711497;3.0;1.0;2.0;10.0
google/google-authenticator;https://github.com/google/google-authenticator;Java;08/10/2014 17:54;6;4470;0;15058299;17002239;1453449;713445;2.0;1.0;4.0;18.0
zhanghai/Douya;https://github.com/zhanghai/Douya;Java;01/02/2016 13:44;5;4460;11;15129189;17087501;1467523;714097;4.0;1.0;4.0;15.0
debezium/debezium;https://github.com/debezium/debezium;Java;22/01/2016 20:17;5;4459;0;15359266;17358235;1504400;719587;4.0;1.0;6.0;27.0
youlookwhat/CloudReader;https://github.com/youlookwhat/CloudReader;Java;20/11/2016 11:59;4;4458;23;15389044;17393219;1509288;719955;3.0;1.0;3.0;17.0
ffay/lanproxy;https://github.com/ffay/lanproxy;Java;20/11/2016 08:12;4;4444;1;15437462;17448294;1515708;720390;3.0;1.0;3.0;23.0
